구역,동,평형,층,층구간,현재조망각,현재조망률,미래차폐위험각,적용차폐계수,감산각,장기조정각,장기조정조망률,현재구간,장기조정구간
2구역,102,60,20,1-20층,36,20,0,55.17,0,36,20,10-20%,10-20%
2구역,102,60,21,21-40층,51,28.33,0,43.35,0,51,28.33,21-30%,21-30%
2구역,102,60,22,21-40층,51,28.33,0,43.35,0,51,28.33,21-30%,21-30%
2구역,102,60,23,21-40층,51,28.33,0,43.35,0,51,28.33,21-30%,21-30%
2구역,102,60,24,21-40층,51,28.33,0,43.35,0,51,28.33,21-30%,21-30%
2구역,102,60,25,21-40층,51,28.33,0,43.35,0,51,28.33,21-30%,21-30%
2구역,102,60,26,21-40층,51,28.33,0,43.35,0,51,28.33,21-30%,21-30%
2구역,102,60,27,21-40층,51,28.33,0,43.35,0,51,28.33,21-30%,21-30%
2구역,102,60,28,21-40층,51,28.33,0,43.35,0,51,28.33,21-30%,21-30%
2구역,102,60,29,21-40층,51,28.33,0,43.35,0,51,28.33,21-30%,21-30%
2구역,102,60,30,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,31,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,32,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,33,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,34,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,35,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,36,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,37,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,38,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,39,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,40,21-40층,54,30,0,43.35,0,54,30,21-30%,21-30%
2구역,102,60,41,41-60층,54,30,0,33.71,0,54,30,21-30%,21-30%
2구역,102,60,42,41-60층,54,30,0,33.71,0,54,30,21-30%,21-30%
2구역,102,60,43,41-60층,54,30,0,33.71,0,54,30,21-30%,21-30%
2구역,102,60,44,41-60층,54,30,0,33.71,0,54,30,21-30%,21-30%
2구역,103,"51,52",1,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",2,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",3,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",4,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",5,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",6,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",7,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",8,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",9,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",10,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",11,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",12,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",13,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",14,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",15,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",16,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",17,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",18,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",19,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",20,1-20층,85,47.22,49,55.17,27.03,57.97,32.2,41-50%,31-40%
2구역,103,"51,52",21,21-40층,87,48.33,49,43.35,21.24,65.76,36.53,41-50%,31-40%
2구역,103,"51,52",22,21-40층,87,48.33,49,43.35,21.24,65.76,36.53,41-50%,31-40%
2구역,103,"51,52",23,21-40층,87,48.33,49,43.35,21.24,65.76,36.53,41-50%,31-40%
2구역,103,"51,52",24,21-40층,87,48.33,49,43.35,21.24,65.76,36.53,41-50%,31-40%
2구역,103,"55,56",1,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",2,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",3,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",4,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",5,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",6,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",7,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",8,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",9,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",10,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",11,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",12,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",13,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",14,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",15,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",16,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",17,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",18,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",19,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",20,1-20층,97,53.89,51,55.17,28.14,68.86,38.26,51-60%,31-40%
2구역,103,"55,56",21,21-40층,97,53.89,51,43.35,22.11,74.89,41.61,51-60%,41-50%
2구역,103,"55,56",22,21-40층,97,53.89,51,43.35,22.11,74.89,41.61,51-60%,41-50%
2구역,103,"55,56",23,21-40층,97,53.89,51,43.35,22.11,74.89,41.61,51-60%,41-50%
2구역,103,"55,56",24,21-40층,97,53.89,51,43.35,22.11,74.89,41.61,51-60%,41-50%
2구역,103,"45,46",1,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",2,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",3,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",4,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",5,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",6,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",7,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",8,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",9,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",10,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",11,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",12,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",13,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",14,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",15,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",16,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",17,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",18,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",19,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",20,1-20층,79,43.89,51,55.17,28.14,50.86,28.26,41-50%,21-30%
2구역,103,"45,46",21,21-40층,79,43.89,51,43.35,22.11,56.89,31.61,41-50%,31-40%
2구역,103,"45,46",22,21-40층,79,43.89,51,43.35,22.11,56.89,31.61,41-50%,31-40%
2구역,103,"45,46",23,21-40층,79,43.89,51,43.35,22.11,56.89,31.61,41-50%,31-40%
2구역,103,"45,46",24,21-40층,79,43.89,51,43.35,22.11,56.89,31.61,41-50%,31-40%
2구역,103,"45,46",1,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",2,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",3,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",4,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",5,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",6,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",7,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",8,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",9,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",10,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",11,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",12,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",13,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",14,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",15,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",16,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",17,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",18,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",19,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",20,1-20층,15,8.33,0,55.17,0,15,8.33,10% 이하,10% 이하
2구역,103,"45,46",21,21-40층,18,10,0,43.35,0,18,10,10% 이하,10% 이하
2구역,103,"45,46",22,21-40층,18,10,0,43.35,0,18,10,10% 이하,10% 이하
2구역,103,"45,46",23,21-40층,18,10,0,43.35,0,18,10,10% 이하,10% 이하
2구역,103,"45,46",24,21-40층,18,10,0,43.35,0,18,10,10% 이하,10% 이하
2구역,103,25,1,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,2,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,3,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,4,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,5,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,6,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,7,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,8,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,9,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,10,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,11,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,12,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,13,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,14,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,15,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,16,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,17,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,18,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,19,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,20,1-20층,41,22.78,37,55.17,20.41,20.59,11.44,21-30%,10-20%
2구역,103,25,21,21-40층,41,22.78,37,43.35,16.04,24.96,13.87,21-30%,10-20%
2구역,103,25,22,21-40층,41,22.78,37,43.35,16.04,24.96,13.87,21-30%,10-20%
2구역,103,25,23,21-40층,41,22.78,37,43.35,16.04,24.96,13.87,21-30%,10-20%
2구역,103,25,24,21-40층,41,22.78,37,43.35,16.04,24.96,13.87,21-30%,10-20%
2구역,104,60,1,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,2,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,3,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,4,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,5,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,6,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,7,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,8,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,9,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,10,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,11,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,12,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,13,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,14,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,15,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,16,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,17,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,18,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,19,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,20,1-20층,65,36.11,27,55.17,14.9,50.1,27.84,31-40%,21-30%
2구역,104,60,21,21-40층,76,42.22,27,43.35,11.7,64.3,35.72,41-50%,31-40%
2구역,104,60,22,21-40층,76,42.22,27,43.35,11.7,64.3,35.72,41-50%,31-40%
2구역,104,60,23,21-40층,76,42.22,27,43.35,11.7,64.3,35.72,41-50%,31-40%
2구역,104,60,24,21-40층,76,42.22,27,43.35,11.7,64.3,35.72,41-50%,31-40%
2구역,104,60,25,21-40층,76,42.22,27,43.35,11.7,64.3,35.72,41-50%,31-40%
2구역,104,60,26,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,27,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,28,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,29,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,30,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,31,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,32,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,33,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,34,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,35,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,36,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,37,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,38,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,39,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,40,21-40층,90,50,41,43.35,17.77,72.23,40.13,41-50%,41-50%
2구역,104,60,41,41-60층,90,50,41,33.71,13.82,76.18,42.32,41-50%,41-50%
2구역,104,60,42,41-60층,90,50,41,33.71,13.82,76.18,42.32,41-50%,41-50%
2구역,104,60,43,41-60층,90,50,41,33.71,13.82,76.18,42.32,41-50%,41-50%
2구역,104,60,44,41-60층,90,50,41,33.71,13.82,76.18,42.32,41-50%,41-50%
2구역,104,60,45,41-60층,90,50,41,33.71,13.82,76.18,42.32,41-50%,41-50%
2구역,104,60,46,41-60층,132,73.33,51,33.71,17.19,114.81,63.78,71-80%,61-70%
2구역,104,60,47,41-60층,132,73.33,51,33.71,17.19,114.81,63.78,71-80%,61-70%
2구역,104,60,48,41-60층,132,73.33,51,33.71,17.19,114.81,63.78,71-80%,61-70%
2구역,104,"51,52",1,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",2,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",3,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",4,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",5,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",6,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",7,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",8,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",9,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",10,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",11,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",12,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",13,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",14,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",15,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",16,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",17,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",18,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",19,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",20,1-20층,44,24.44,0,55.17,0,44,24.44,21-30%,21-30%
2구역,104,"51,52",21,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",22,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",23,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",24,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",25,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",26,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",27,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",28,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",29,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",30,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",31,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",32,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",33,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",34,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",35,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",36,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",37,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",38,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",39,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",40,21-40층,50,27.78,0,43.35,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",41,41-60층,50,27.78,0,33.71,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",42,41-60층,50,27.78,0,33.71,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",43,41-60층,50,27.78,0,33.71,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",44,41-60층,50,27.78,0,33.71,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",45,41-60층,50,27.78,0,33.71,0,50,27.78,21-30%,21-30%
2구역,104,"51,52",46,41-60층,62,34.44,2,33.71,0.67,61.33,34.07,31-40%,31-40%
2구역,104,"51,52",47,41-60층,62,34.44,2,33.71,0.67,61.33,34.07,31-40%,31-40%
2구역,104,"51,52",48,41-60층,62,34.44,2,33.71,0.67,61.33,34.07,31-40%,31-40%
2구역,104,41,1,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,2,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,3,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,4,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,5,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,6,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,7,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,8,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,9,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,10,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,11,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,12,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,13,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,14,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,15,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,16,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,17,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,18,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,19,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,20,1-20층,42,23.33,0,55.17,0,42,23.33,21-30%,21-30%
2구역,104,41,21,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,22,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,23,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,24,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,25,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,26,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,27,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,28,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,29,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,30,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,31,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,32,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,33,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,34,21-40층,45,25,0,43.35,0,45,25,21-30%,21-30%
2구역,104,41,35,21-40층,47,26.11,0,43.35,0,47,26.11,21-30%,21-30%
2구역,104,41,36,21-40층,47,26.11,0,43.35,0,47,26.11,21-30%,21-30%
2구역,104,41,37,21-40층,47,26.11,0,43.35,0,47,26.11,21-30%,21-30%
2구역,104,41,38,21-40층,47,26.11,0,43.35,0,47,26.11,21-30%,21-30%
2구역,104,41,39,21-40층,47,26.11,0,43.35,0,47,26.11,21-30%,21-30%
2구역,104,41,40,21-40층,47,26.11,0,43.35,0,47,26.11,21-30%,21-30%
2구역,104,41,41,41-60층,47,26.11,0,33.71,0,47,26.11,21-30%,21-30%
2구역,104,41,42,41-60층,47,26.11,0,33.71,0,47,26.11,21-30%,21-30%
2구역,104,41,43,41-60층,47,26.11,0,33.71,0,47,26.11,21-30%,21-30%
2구역,104,41,44,41-60층,47,26.11,0,33.71,0,47,26.11,21-30%,21-30%
2구역,104,41,45,41-60층,47,26.11,0,33.71,0,47,26.11,21-30%,21-30%
2구역,104,41,46,41-60층,47,26.11,0,33.71,0,47,26.11,21-30%,21-30%
2구역,104,41,47,41-60층,47,26.11,0,33.71,0,47,26.11,21-30%,21-30%
2구역,104,41,48,41-60층,47,26.11,0,33.71,0,47,26.11,21-30%,21-30%
