구역,동,평형,층,조망각도,조망률,구간
5구역,108,31,20,60,33.33,31-40%
5구역,108,31,21,60,33.33,31-40%
5구역,108,31,22,60,33.33,31-40%
5구역,108,31,23,60,33.33,31-40%
5구역,108,31,24,60,33.33,31-40%
5구역,108,31,25,60,33.33,31-40%
5구역,108,31,26,60,33.33,31-40%
5구역,108,31,27,60,33.33,31-40%
5구역,108,31,28,60,33.33,31-40%
5구역,108,31,29,60,33.33,31-40%
5구역,108,41,1,24,13.33,10-20%
5구역,108,41,2,24,13.33,10-20%
5구역,108,41,3,24,13.33,10-20%
5구역,108,41,4,24,13.33,10-20%
5구역,108,41,5,24,13.33,10-20%
5구역,108,41,6,24,13.33,10-20%
5구역,108,41,7,24,13.33,10-20%
5구역,108,41,8,24,13.33,10-20%
5구역,108,41,9,24,13.33,10-20%
5구역,108,41,10,24,13.33,10-20%
5구역,108,41,11,24,13.33,10-20%
5구역,108,41,12,24,13.33,10-20%
5구역,108,41,13,24,13.33,10-20%
5구역,108,41,14,24,13.33,10-20%
5구역,108,41,15,24,13.33,10-20%
5구역,108,41,16,24,13.33,10-20%
5구역,108,41,17,30,16.67,10-20%
5구역,108,41,18,30,16.67,10-20%
5구역,108,41,19,30,16.67,10-20%
5구역,108,41,20,71,39.44,31-40%
5구역,108,41,21,72,40,31-40%
5구역,108,41,22,72,40,31-40%
5구역,108,41,23,72,40,31-40%
5구역,108,41,24,72,40,31-40%
5구역,108,41,25,72,40,31-40%
5구역,108,41,26,72,40,31-40%
5구역,108,41,27,72,40,31-40%
5구역,108,41,28,72,40,31-40%
5구역,108,41,29,72,40,31-40%
5구역,109,25,1,66,36.67,31-40%
5구역,109,25,2,66,36.67,31-40%
5구역,109,25,3,66,36.67,31-40%
5구역,109,25,4,66,36.67,31-40%
5구역,109,25,5,66,36.67,31-40%
5구역,109,25,6,66,36.67,31-40%
5구역,109,25,7,66,36.67,31-40%
5구역,109,25,8,66,36.67,31-40%
5구역,109,25,9,66,36.67,31-40%
5구역,109,25,10,66,36.67,31-40%
5구역,109,25,11,66,36.67,31-40%
5구역,109,25,12,66,36.67,31-40%
5구역,109,25,13,66,36.67,31-40%
5구역,109,25,14,66,36.67,31-40%
5구역,109,25,15,66,36.67,31-40%
5구역,109,25,16,66,36.67,31-40%
5구역,109,25,17,66,36.67,31-40%
5구역,109,25,18,66,36.67,31-40%
5구역,109,25,19,66,36.67,31-40%
5구역,109,25,20,66,36.67,31-40%
5구역,109,25,21,75,41.67,41-50%
5구역,109,25,22,75,41.67,41-50%
5구역,109,25,23,75,41.67,41-50%
5구역,109,25,24,75,41.67,41-50%
5구역,109,25,25,75,41.67,41-50%
5구역,109,25,26,75,41.67,41-50%
5구역,109,25,27,75,41.67,41-50%
5구역,109,25,28,75,41.67,41-50%
5구역,109,25,29,75,41.67,41-50%
5구역,109,25,30,75,41.67,41-50%
5구역,109,25,31,75,41.67,41-50%
5구역,109,25,32,75,41.67,41-50%
5구역,109,25,33,75,41.67,41-50%
5구역,109,25,34,75,41.67,41-50%
5구역,109,25,35,75,41.67,41-50%
5구역,109,25,36,75,41.67,41-50%
5구역,109,25,37,75,41.67,41-50%
5구역,109,25,38,75,41.67,41-50%
5구역,109,25,39,75,41.67,41-50%
5구역,109,25,40,75,41.67,41-50%
5구역,109,25,41,75,41.67,41-50%
5구역,109,25,42,75,41.67,41-50%
5구역,109,25,43,75,41.67,41-50%
5구역,109,25,44,75,41.67,41-50%
5구역,109,25,45,75,41.67,41-50%
5구역,109,25,46,75,41.67,41-50%
5구역,109,25,47,75,41.67,41-50%
5구역,109,35,1,75,41.67,41-50%
5구역,109,35,2,75,41.67,41-50%
5구역,109,35,3,75,41.67,41-50%
5구역,109,35,4,75,41.67,41-50%
5구역,109,35,5,75,41.67,41-50%
5구역,109,35,6,75,41.67,41-50%
5구역,109,35,7,75,41.67,41-50%
